,itemID_1,itemID_2,isDuplicate,generationMethod
902868,996310,3057719,0,3
2710293,4226224,4879507,0,1
1283824,1481136,5909113,0,3
2667656,4088146,5559851,1,1
55498,57233,2370867,0,1
2281489,3119273,4466586,0,3
2297895,3153987,5607888,0,3
2648285,4029367,5922953,1,1
2689941,4159439,6050795,1,1
1323702,1535142,3766995,0,1
2135285,2825374,5124533,0,3
526137,558802,1106269,1,1
469781,494573,2769647,1,1
166938,171594,4683832,0,1
1860281,2338089,5505952,1,1
2079515,2721662,5115354,0,1
1745158,2152496,4282209,0,1
2109662,2777563,3524481,1,1
349840,364863,2589125,1,1
930530,1029644,1030965,1,1
925254,1022976,1461432,0,3
325921,339068,3256863,1,1
789291,861028,1140558,0,1
610212,652290,2266398,1,1
1353443,1576291,1873601,1,2
2402102,3385740,5849258,0,3
514483,545297,1793715,1,1
1255537,1443676,2411979,1,2
523623,555946,1728598,1,1
2170384,2892549,5508276,0,1
2111119,2780183,4256777,0,3
2718146,4252983,5426300,1,2
260667,268793,3223895,1,1
554479,589955,1850831,0,1
1889676,2387650,3309524,0,1
1303802,1508211,4792669,1,2
1313453,1521217,4191509,0,3
1344597,1564078,2803426,1,1
1443941,1700783,1765128,1,2
2788303,4510575,5882150,1,1
2482643,3579243,5920983,0,1
2803556,4573100,5749379,0,1
1614907,1953196,5642704,1,2
1061830,1192826,4921368,0,1
887779,978887,3028365,0,3
2942091,5324556,6057594,0,3
1780523,2208975,5252212,0,3
619879,662983,3018724,1,1
1455020,1717146,3644360,1,1
336986,350688,1983810,1,2
350156,365222,2211835,1,1
1418433,1665480,3433361,0,1
1327841,1540773,2343151,1,1
660466,709310,4346536,1,1
1965545,2517658,3161858,0,3
780772,850877,3043795,1,2
1569098,1883705,4676994,0,1
1606557,1940045,3315974,0,3
411119,430572,1104360,1,1
402201,421470,6064677,0,3
600366,641231,2981854,0,1
848301,931550,3313955,0,1
2735165,4311927,4975817,0,3
2836325,4712908,5057945,1,3
2415499,3416763,5539842,1,1
2898698,5028470,5091435,1,1
834547,915131,5564073,0,1
2021808,2617276,5988183,1,3
2595067,3872838,4888823,1,1
909282,1004158,2057245,1,1
75036,77398,458020,0,1
363663,379776,1845471,0,3
818158,895301,5915255,0,3
910647,1005815,5850062,1,1
828742,908116,5515731,1,1
2205881,2962966,5259104,0,1
1219503,1396774,3412429,0,3
787859,859247,1155228,1,1
1083955,1220730,4546262,0,3
207403,213046,3819089,1,1
2774645,4456556,4643661,0,1
1137962,1290050,4071429,1,1
803451,877840,3233588,0,1
804329,878789,5394077,1,1
1801095,2241840,5358980,1,1
2374849,3324232,4978964,0,1
923969,1021478,1921144,0,1
364551,380648,3369823,1,1
271663,280910,4495724,1,1
68836,71004,5748459,0,1
753894,818657,2390020,1,1
152460,156484,1871238,0,1
2151034,2855893,3238589,1,1
1983059,2548280,4250818,1,1
2817243,4629967,5291118,0,1
2505512,3635210,4639766,1,1
1867732,2350825,4761585,1,1
2323115,3207641,3508972,0,3
2293688,3145104,3464745,0,3
2815928,4624900,5913355,0,1
1990538,2561508,5188647,0,1
469866,494707,3455292,1,1
2320881,3202768,3353152,1,1
739130,801426,2989192,1,1
2685044,4143269,4999059,1,1
2558854,3774109,5055377,1,1
1118457,1265109,1469984,0,1
2219855,2991366,5472325,1,1
580873,619434,3393525,1,2
821436,899412,4902458,1,2
2052262,2671922,3331436,1,1
1947579,2485998,5103923,0,3
591055,630792,889863,1,1
2316225,3192510,4404633,1,1
1152895,1309323,4392935,0,1
1711646,2099813,2239244,0,1
1539462,1840106,4337301,1,1
2886547,4960805,5701553,0,1
859606,944629,2829968,1,1
2410304,3404795,5763983,0,1
1769120,2190453,2361357,0,3
544158,578890,1910635,0,1
2723769,4272198,5739962,1,1
1667590,2032584,2568767,1,1
12052,12761,5361515,1,1
990555,1102770,3091383,1,1
1037078,1161423,3386597,1,1
2564524,3789182,4631097,1,3
2349238,3266029,3783837,1,3
2454034,3508729,4787271,1,1
817281,894303,4124294,0,1
184968,190217,6071221,0,3
543691,578436,3741275,1,1
230152,236651,6058434,0,1
1316506,1525467,3207142,1,1
1849373,2320255,3510284,0,1
2717859,4251921,5461557,1,1
1692963,2071453,3668056,1,1
347679,362439,3389294,0,1
1560339,1870618,4853056,0,1
1332435,1547341,3114090,1,1
1006314,1122384,2370306,0,1
2011548,2598889,5580169,0,1
1896369,2398940,5749356,1,1
1345319,1565083,2073483,0,1
2874032,4894140,5814157,1,2
2591871,3864611,4041160,0,3
920369,1017296,5562654,1,1
1879141,2370203,3268948,0,1
1189536,1357384,2178345,0,3
679495,731057,4397209,0,3
1572394,1888617,5306017,0,3
2756105,4386862,5097813,1,1
436215,457517,2690808,0,1
1966276,2519050,5435068,1,1
647167,694297,1792016,1,1
1439526,1694959,4748668,0,3
2614694,3929836,4196771,0,3
1735855,2137933,5461452,0,1
683416,735468,2268237,1,1
2164315,2881049,4783222,0,3
613559,656060,5136457,0,3
1354769,1577935,4109512,0,3
2300803,3160107,3234195,0,1
1981211,2545050,3457946,1,1
113688,116363,906735,1,1
1628868,1973697,6080018,1,1
284407,294310,4417781,1,1
91769,94535,5328236,0,1
2860358,4825450,5484624,0,1
341469,355414,1405188,0,3
542591,577113,1470419,0,1
49357,50256,4593315,0,1
1281179,1477731,4451837,1,1
736697,798443,1792786,0,1
1419280,1666664,2242435,1,1
903508,997228,2071632,1,1
819519,897060,4365241,0,1
2709723,4224160,5705470,0,3
1861229,2339717,2493156,1,1
465311,489879,6065150,1,1
1165739,1326108,4002970,0,3
1313868,1521832,3914735,0,1
1310080,1516905,5345215,0,3
2930992,5238827,5907912,1,1
2794231,4535132,5180402,1,3
781139,851367,2769811,1,1
2188434,2927491,4564693,0,1
1890256,2388601,3537254,0,1
1346360,1566550,3257002,0,1
2500517,3622723,5998627,0,1
371048,387795,3025021,1,3
1586848,1910100,5476451,1,1
1652750,2009737,2878455,1,1
704414,760577,2164920,0,1
1787088,2219472,5508634,1,1
1744355,2151381,2923760,0,1
829382,909005,3233404,0,1
1072701,1206325,1300543,0,1
1375372,1605776,3919591,0,3
1252992,1440329,4504246,1,1
453131,476080,4173513,0,1
1118622,1265278,6056125,0,3
1842756,2308743,2320222,0,1
2150610,2854984,5909780,1,2
1165928,1326391,2463914,1,1
2342963,3251716,3827134,1,2
1762741,2180530,4891892,1,1
624885,669104,5203078,0,1
1655830,2014468,5684475,0,1
353153,368517,2997736,1,1
359150,374801,1888653,0,1
2813274,4613678,5953007,0,1
2559687,3776379,3937835,0,1
1838510,2302214,2446470,0,1
1892304,2392160,4339627,0,1
480278,506523,5635202,0,3
2815334,4622265,4783222,0,3
110375,112943,2157675,1,1
1099816,1241246,1332161,1,1
1282632,1479507,6075191,1,1
1905198,2413544,2597182,0,1
92041,94815,5442945,0,3
1373862,1603843,4241768,0,3
77767,80137,5261057,1,1
382546,400043,2666037,0,3
1254977,1442931,2578925,1,1
291206,301820,399470,1,1
1292903,1493562,5024112,0,3
2409165,3402137,3981818,0,1
980618,1090683,3904403,1,1
2667027,4086261,5476444,1,1
611905,654108,2614657,1,1
1188429,1355948,5707496,1,1
2807352,4588524,5204363,0,3
287699,297873,3087844,0,3
2140790,2836094,4080694,1,3
2513581,3655771,5553555,1,1
1681767,2054294,5457917,0,3
238903,245819,4217246,0,1
2351908,3271941,5802463,0,1
1150448,1305897,2580538,0,1
76360,78680,412607,0,1
1924893,2446751,2780648,1,1
76833,79220,4245597,0,1
1297728,1499910,5687346,0,3
1370255,1599035,3224455,0,3
1882811,2376352,5534948,1,1
124630,128040,5081151,1,3
1034375,1157882,2547264,0,1
630775,675777,5981477,0,3
380353,397832,3996526,0,1
4487,4755,490687,0,1
2551600,3754375,5523314,0,3
589466,628965,704200,0,3
776307,845546,5466515,0,3
1476756,1748797,5951870,0,1
1325395,1537514,4190021,1,2
242169,249242,3667099,0,1
391093,409093,3133806,0,3
1164682,1324671,4677931,1,1
1536460,1835590,4614727,0,3
2352098,3272412,4278797,0,1
271891,281162,5504189,0,1
1689442,2065924,5498885,1,1
549376,584436,4128557,1,1
2337825,3240097,5143608,1,2
1654430,2012375,3363366,0,1
2927500,5215260,5853574,1,1
1692312,2070365,3148471,0,1
1230223,1410401,1717150,1,2
846439,929446,1156716,0,1
1779010,2206519,2449201,1,2
2966263,5549221,6029375,0,1
1886574,2382722,3405396,0,1
1504507,1788787,4736788,1,1
1072963,1206605,1917869,0,3
708217,765196,3422034,0,1
1545,1739,3542952,0,1
736779,798523,5553140,0,1
2670408,4096841,4101596,1,1
1238780,1421695,3198037,1,2
489304,516720,3995119,0,1
789414,861198,3753762,1,1
2186866,2924490,5767974,1,1
2585949,3847890,4977835,0,1
2938048,5293626,5489240,0,3
2483531,3581323,5031051,1,1
131598,135304,2598534,0,1
2354080,3276788,5789880,0,3
2638555,3999796,4968338,0,1
2180682,2912616,3850002,0,1
1327332,1539994,2456307,0,1
1021630,1141602,2775351,0,1
2275932,3107346,4255164,0,1
1895548,2397573,3236588,0,1
1788637,2221662,3134494,0,3
2345782,3258452,3422396,1,1
2870384,4875096,5590733,1,1
2120807,2797465,5452548,0,1
2709242,4222748,5161573,1,1
222262,228480,3637283,1,1
570864,608013,1771881,0,1
1265585,1456819,3422723,1,1
732443,793272,2189698,0,3
2796586,4544872,4941257,1,2
2805329,4580650,6098203,0,1
266187,274960,561702,0,1
291180,301771,3454793,0,1
1436644,1690724,5523294,0,3
1981510,2545489,5353353,1,3
762631,829205,3003700,0,1
366127,382299,1421726,0,1
2266826,3088318,3189906,1,1
430387,451204,6051267,0,3
1266528,1458164,2458335,0,3
576615,614792,3269297,0,3
2626394,3963710,6012265,0,1
1097846,1238757,4267030,0,1
1962427,2512243,2847849,0,1
2199836,2950867,3148974,0,1
443520,465474,2199872,0,1
2822189,4651909,5038086,0,1
2088627,2738252,3302097,1,1
2214212,2980247,5605114,1,1
1667097,2031837,5380563,0,1
1877037,2366841,4103009,0,1
1826727,2282938,5386195,1,1
2624671,3958941,4588808,0,3
2022764,2618929,3169021,0,1
2119141,2794627,3320711,0,3
651669,699190,5924333,0,1
2474925,3560319,3666972,0,1
2932002,5246201,5955183,0,3
1980122,2543152,5991846,0,3
1047007,1173612,1893555,0,3
1785688,2217139,2716161,0,1
1808955,2254319,4991232,0,3
2426610,3443318,4966722,1,1
293209,303919,601314,1,1
2735450,4312755,4572984,0,3
2691459,4164522,4441948,0,1
2960344,5486530,5573022,0,1
2338998,3242702,5278224,1,1
2774474,4455883,5095857,0,1
151396,155437,3833364,0,3
371445,388221,2002077,1,1
1024347,1144967,4981883,1,1
163859,168204,4891018,0,1
2113248,2784053,3944885,1,1
2004075,2585669,4657118,1,1
2131243,2817638,3964491,0,3
66325,68168,491290,1,1
1780570,2209010,5340558,0,1
1487470,1764370,5503182,1,1
1717430,2108994,2399051,0,3
1344488,1563914,5971140,0,1
1682613,2055611,2572633,0,1
2985968,5851205,5855267,0,1
2602322,3893324,5840720,0,3
852627,936587,2532956,1,1
2281622,3119532,4395955,0,1
2665372,4080953,4275141,0,1
2460511,3524982,4337999,0,3
2186246,2923336,3655289,1,1
632224,677455,5368476,1,1
845762,928728,1421390,0,3
2076793,2716788,6007399,1,1
1242189,1425832,4996301,0,3
1849776,2320952,5058258,1,1
205155,210700,4907347,0,1
2941217,5318167,5845266,1,1
2674229,4108663,5714416,0,1
1110601,1254993,4463413,0,3
345927,360643,1784251,1,1
2147803,2849684,3331108,1,1
383192,400748,5258000,1,1
1160605,1319202,1875918,0,3
2406090,3394856,3470189,0,3
529975,563077,3260757,1,1
676186,727324,1423294,1,1
676671,727860,3875385,1,1
1453046,1714291,5556926,0,1
845116,927967,3700704,0,1
713716,771458,3493219,0,1
2943141,5332835,5760754,0,1
378636,395784,2431514,1,1
1401533,1641474,2206358,1,1
2470988,3550757,3948710,1,3
2526529,3688541,4182980,0,1
2911598,5107121,5602406,0,1
2354912,3278628,4059279,0,1
540802,575171,820057,1,1
902466,995790,2817410,0,1
2855971,4804505,5445494,0,3
2181503,2914358,4843933,0,1
1007654,1124273,5089583,0,1
1180627,1345768,2445848,1,2
1378972,1610662,3440468,0,1
2793370,4531423,4684038,1,1
2102246,2763838,3189696,1,3
1363149,1589531,1872848,1,1
1791114,2225774,3307146,1,1
685596,737880,4909252,0,1
484485,511184,3395635,0,1
2474381,3559166,3940473,0,1
1042734,1168505,2896654,1,1
29190,30320,2218951,1,1
2853590,4792935,5285735,0,1
708325,765316,2503695,0,3
2846602,4760231,5441242,0,1
1387357,1622026,5825124,0,1
1895227,2397064,5401780,0,3
1359785,1584679,4896153,1,1
2274646,3104833,5075735,0,1
2240809,3034655,3239426,0,1
21491,22803,411060,0,1
129697,133360,2649836,1,1
2118666,2793838,3663718,0,1
560663,596888,1405770,0,1
721866,780920,6045747,0,3
1270318,1463188,2877275,0,3
1486386,1762883,3666888,0,3
331564,344767,1657511,1,1
1598118,1927172,5936576,0,3
614232,656773,4850024,1,1
1092595,1231932,4472697,0,1
1460542,1725135,3019538,0,1
1000740,1115599,1252427,0,1
1032603,1155481,3228459,0,3
2483508,3581267,5349941,1,1
1306393,1511783,4360434,1,2
1270182,1463073,5193099,0,1
1965719,2517887,5476210,0,3
340621,354464,4104606,1,3
1549273,1854446,2331415,1,1
1245651,1430520,4512692,1,1
561968,598354,4102279,0,3
1277477,1472888,3572520,1,3
647090,694155,5833728,0,1
650079,697497,5026305,0,3
660299,709157,758313,1,1
695010,749207,5103401,1,1
531117,564369,5178788,0,3
2159300,2871678,3432271,0,3
637660,683619,4767001,0,1
1504146,1788244,1805015,1,1
589665,629196,3330810,1,1
336186,349812,1720422,0,3
1308361,1514418,3640613,0,3
1053706,1182479,2325389,1,1
1931764,2458641,4516553,1,1
1269742,1462528,1530541,0,1
1362034,1587890,2637487,1,1
2366993,3305736,4424705,0,1
2494193,3607599,5207678,1,1
2611561,3921286,4540365,1,1
1248206,1434102,3839390,0,1
1010394,1127775,2778181,0,1
2337810,3240065,4685677,1,1
1144692,1298288,4743308,1,1
694822,749012,2951691,0,1
1784837,2215788,5135180,1,1
2737696,4320546,4375203,0,3
2163216,2878935,4921707,0,1
365407,381578,2354932,0,3
664114,713394,5337576,0,1
119444,122378,5720565,1,1
1749900,2160071,4480212,1,1
1814208,2262789,4720539,0,1
864112,949917,5268057,1,1
263494,272018,1668551,0,1
2234640,3022089,5012119,0,1
813592,890173,4330010,0,1
985808,1097231,5989012,1,1
780992,851114,3889072,0,1
2349146,3265826,3805317,0,3
92457,95171,579819,0,1
130365,134073,505764,1,2
1566994,1880564,5632543,0,1
2900279,5038144,5421313,0,1
2936851,5283920,5846530,1,1
422283,442630,742117,0,1
1285528,1483482,2198404,0,3
511618,542079,5833618,0,1
1350214,1571782,6071796,1,1
2781783,4484470,5258170,0,1
566516,603155,1027863,0,1
50991,52300,5667501,0,3
2508316,3642376,4056767,1,1
2849570,4774233,5026911,0,3
2599198,3884764,5345215,0,3
2604081,3898412,4169181,1,1
1297797,1500000,3914754,1,1
1724946,2120862,5288857,1,2
39633,40412,3414048,0,1
344754,359210,2544809,0,3
1470137,1739472,3562271,0,3
16316,17233,2398420,0,3
438014,459330,3882664,0,1
1533025,1830592,2537713,1,2
41724,42641,1965109,1,1
1167702,1328695,3338256,0,1
155097,159272,2634094,0,3
1201258,1372499,2127797,1,3
515212,546120,1199510,0,3
233099,239537,1212811,0,1
847957,931149,4095545,1,1
1653629,2011024,4503795,1,2
2758619,4396413,4583883,1,1
731914,792637,4640888,1,1
15691,16598,1785620,1,1
516718,547782,3191040,1,1
770844,839173,2939704,0,1
2114164,2785740,4382076,1,1
1834465,2295722,6081047,0,3
614239,656781,5980740,0,1
2872963,4888836,5080506,0,1
769110,836999,3285568,0,3
2496781,3613776,5058950,0,1
2842649,4741395,5641582,0,1
1451665,1712078,2804340,0,1
2280237,3116493,4939160,1,1
1711957,2100288,4811924,1,1
2167001,2886020,6075774,0,1
1197428,1367357,4359957,0,1
2094532,2749086,6067853,1,1
2353006,3274362,4610421,1,1
1064470,1195749,3767009,1,2
2931301,5240952,5570707,1,1
2257121,3068087,3501280,0,1
1841635,2306891,3853336,1,1
1271900,1465260,2478904,1,1
2942240,5325637,6061958,0,3
40969,41806,4707291,1,1
496280,524826,4944578,1,1
2625441,3961208,4933185,1,1
2981879,5766048,5898887,1,1
994355,1107426,4555816,0,1
991991,1104709,2842978,0,3
1126790,1275934,2743589,0,1
315404,327897,5825672,0,3
706412,762932,3976661,1,1
1376659,1607448,3098028,0,1
2320293,3201479,5644589,0,3
666707,716336,4575899,1,1
2673384,4105823,5517421,1,1
363647,379761,2377699,1,1
1460204,1724775,4431864,0,1
1683299,2056757,2097668,1,1
1685998,2060994,4085333,0,1
231747,238217,4837836,0,1
570252,607369,5296230,1,1
2748803,4360657,4582429,1,2
255120,262973,3092089,1,1
423386,443839,2597432,1,1
13187,13983,4252516,0,1
2780844,4480597,4979972,0,3
2291903,3141160,3992895,1,1
629030,673782,5726077,0,1
2625328,3960863,4733667,0,3
1897977,2401580,5008411,1,1
492813,520638,1210015,0,3
1429412,1681001,5010624,0,1
903758,997549,3455493,1,1
1930761,2456937,4972069,0,1
735286,796551,3101845,1,1
911404,1006663,2224415,0,3
2676113,4114565,4343391,0,1
263999,272573,5327190,1,2
1052322,1180536,1578264,0,1
2138,2320,297840,0,1
880512,969693,2608520,1,1
2469135,3545812,4625623,1,1
2711708,4231151,4995327,1,1
1911236,2424097,3882782,0,3
334018,347467,6004293,1,1
234402,241045,1131817,1,1
1021315,1141268,5028537,1,1
245841,253160,413474,1,2
2592496,3866203,5223308,1,1
1786703,2218860,2783240,0,3
141874,145703,2062847,0,1
29010,30120,2372688,0,1
1506731,1792078,2138248,1,1
2145284,2845077,4696617,0,3
2781218,4482082,4528083,0,3
874853,962868,1511190,1,1
2333871,3231118,5063224,0,3
1617089,1956475,3186325,1,1
2149032,2851984,5479488,1,1
2744636,4345342,5298458,0,1
1159146,1317387,4184855,0,3
2098256,2756352,4117411,0,3
207479,213094,577793,1,1
1063966,1195351,2997417,0,3
943375,1045274,5483576,1,1
1614216,1952080,3654895,0,3
2972397,5622228,6064995,1,3
2677356,4118531,5516791,0,1
1777421,2203940,5072955,0,1
2750367,4366281,5856125,0,1
2749043,4361674,4367613,0,1
1021800,1141822,6070422,0,1
1533267,1830947,2499479,1,1
930367,1029445,2395462,0,3
2127321,2810225,3199265,0,1
1891978,2391579,2409145,0,1
1295247,1496590,2568331,1,1
633195,678533,4522321,0,1
2863711,4841747,5832790,0,1
1457899,1721004,2119721,0,1
2976274,5673072,5722041,0,3
219546,225784,1093825,0,3
35458,36272,2955512,0,1
1872550,2359242,5326686,0,1
1946032,2483163,2974697,1,1
2769993,4439062,4754995,1,1
422772,443263,2391579,0,1
700480,755753,3119345,0,3
1391355,1627377,4543749,1,1
1732396,2132535,2577738,0,1
1675788,2045096,5999089,1,1
2792417,4527382,5604595,0,1
2669123,4092665,5527619,1,1
1492468,1771636,2879836,0,1
1500128,1782390,4636981,0,1
249547,256979,4467948,0,1
1914197,2429015,5415933,1,1
263188,271551,2522336,1,2
1423662,1673177,3706679,1,1
449301,471853,4095736,0,3
2090481,2741586,4976301,1,1
803831,878245,3789501,0,1
1988208,2557706,3090075,0,1
1596008,1923721,4979273,1,1
2381531,3339741,3656092,0,3
638207,684162,1565473,1,1
1266288,1457879,6052720,0,3
1734847,2136249,5418957,0,1
288036,298251,693284,0,3
731357,792033,3117471,0,1
1598692,1927997,3170485,1,1
328580,341847,473523,1,1
363628,379729,1460630,1,1
2405147,3392674,3883459,0,3
477950,503908,4383691,0,3
1652899,2009996,2416682,0,1
333792,347210,534606,1,1
2266332,3087309,4312294,1,1
540684,574992,4553779,0,3
2345225,3256977,4663826,1,1
127573,131172,4374462,1,1
1675802,2045125,3586928,0,1
52065,53327,3232748,0,3
1440752,1696540,2311772,1,1
1594540,1921632,4571885,0,3
1539239,1839730,4853246,0,1
1811465,2258345,4508528,0,1
292603,303352,5829530,0,3
1886104,2381904,5523442,1,1
873770,961668,5727608,0,3
339958,353814,5747910,1,1
1623434,1965798,4952534,0,3
2670870,4098273,5749088,0,1
179552,184731,5282134,0,3
2188369,2927420,4218719,1,3
1626645,1970465,4397602,0,1
2739081,4325349,5309415,0,3
335462,348996,5078552,1,1
771409,839783,1280808,1,1
1415778,1661861,5845830,0,3
2755860,4385867,5302080,1,1
1246583,1431836,3437208,1,1
1146823,1300985,2367034,1,1
2419292,3425565,3992366,1,1
1136429,1288209,5922176,1,1
1398086,1636466,2351204,0,1
981039,1091225,1958557,0,1
262984,271360,574400,0,1
137144,140933,3267233,0,3
1040064,1165238,4657160,0,1
2614348,3928897,4398541,0,3
1246602,1431863,1818552,1,1
751634,815722,5285443,0,1
361708,377516,4318817,0,1
2799050,4554856,5532599,1,1
1875547,2364352,4340006,0,1
443757,465761,5471235,0,1
733309,794225,4596658,0,1
1279021,1474813,1512279,1,1
2129126,2813600,5972174,0,1
1442293,1698794,4140085,1,3
90566,93345,4660140,0,1
1809659,2255351,3321923,0,1
1145778,1299705,4412601,0,3
1565710,1878598,5432050,1,3
116447,119432,3321197,0,3
1557179,1866181,2227039,1,1
29102,30215,2521523,0,3
955517,1059859,4691027,0,1
2245797,3044944,4036445,0,3
923249,1020637,3099619,0,3
1746793,2155024,5083333,0,1
1899138,2403313,5626353,0,1
1165658,1326022,5826826,0,1
91235,94044,2465695,0,3
2779685,4476249,5711058,0,1
969874,1077461,1307032,0,3
230449,236899,5638067,0,1
2101321,2762019,3149875,0,1
2957723,5460094,5910160,0,3
1138126,1290293,3801508,1,2
2580274,3832488,4143451,0,3
1548127,1852833,4813720,0,3
2100692,2760903,2957205,0,1
421031,441099,3251266,0,1
1666400,2030639,2501460,1,1
491769,519464,3132603,0,3
1648221,2003000,4207954,1,1
1594039,1920898,4163055,1,1
9362,9815,2650157,1,1
1594284,1921275,5693465,1,1
1926113,2448915,3657229,1,3
1589295,1914011,6044432,0,1
612289,654529,1226875,1,1
1844622,2312086,5046083,0,3
8218,8587,5374444,0,1
1774452,2198701,2616022,1,1
1460556,1725161,3734304,0,1
921121,1018191,4853284,1,1
1946759,2484508,5581931,0,3
1531475,1828113,3233092,1,1
1254497,1442144,6047926,1,1
1515774,1805433,4985853,0,1
338182,351953,4347847,1,1
2585092,3845463,3903117,0,1
2185737,2922340,4375770,0,1
345724,360375,1411592,1,1
439933,461485,4599040,1,1
1456359,1719047,3073058,0,3
421486,441587,4366800,0,3
333287,346632,967496,1,1
